dataset,source_file,test_id,event_no,lambda_proxy,eta_proxy,n_s_proxy,R_V_proxy,R_delta_total_predicted,measured_displacement_severity,observed_class,predicted_class,correct,robust_marginal,status,notes,sensitivity_label
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-AS-4,184,1.4124168514412416,0.9949213622351905,0.05734866629795457,1.02,2.0348197894798945,1.097,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-AS-6,185,1.4124168514412416,0.9949213622351905,0.22019744072813333,1.079,2.1525201498517705,1.401,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-AS-8,186,1.4124168514412416,0.9949213622351905,1.2466839955884526,1.538,3.068189055117723,3.276,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-AS-10,187,1.4124168514412416,0.9949213622351905,0.9929856156758172,1.409,2.8108441993893836,5.946,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-AS-12,188,1.4124168514412416,0.9949213622351905,1.8034188804516706,1.864,3.7185334192063952,10.148,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-AS-14,189,1.4124168514412416,0.9949213622351905,1.0032442626439568,1.414,2.8208188062005592,12.908,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-AS-16,190,1.4124168514412416,0.9949213622351905,0.44724968851162245,1.167,2.328073229728467,8.807,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-AS-18,191,1.4124168514412416,0.9949213622351905,0.8947354053227665,1.362,2.71708289536433,13.788,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-2,192,1.4124168514412416,0.9949213622351905,-0.9233323572161038,0.727,1.4503078303449835,0.899,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-4,193,1.4124168514412416,0.9949213622351905,-0.43678505099929205,0.86,1.7156323715222637,1.03,mixed,mixed,true,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-6,194,1.4124168514412416,0.9949213622351905,0.1632781791847649,1.058,2.1106268012448317,1.492,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-8,195,1.4124168514412416,0.9949213622351905,1.1915563859204366,1.509,3.010336335612902,3.304,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-10,196,1.4124168514412416,0.9949213622351905,1.0600306509067872,1.442,2.8766766043431446,5.654,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-12,197,1.4124168514412416,0.9949213622351905,1.4167102300594958,1.631,3.2537167418055954,10.893,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-14,198,1.4124168514412416,0.9949213622351905,0.8302335628137192,1.332,2.657235254497274,9.656,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-16,199,1.4124168514412416,0.9949213622351905,0.9053474106408962,1.367,2.7270575021755055,8.322,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-18,200,1.4124168514412416,0.9949213622351905,0.8280585623278498,1.331,2.6552403331350383,10.007,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.4_e_R_0.6,1,2.7524094128159016,6.575757575757575,-1.8350045109577167,0.156,1.1818181818181819,0.299,both_beneficial,mixed,false,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.4_e_R_0.6,2,2.7524094128159016,6.575757575757575,-1.7214908181005717,0.175,1.3257575757575757,0.361,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.4_e_R_0.6,3,2.7524094128159016,6.575757575757575,-0.7352667878459508,0.475,3.5984848484848486,0.94,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.4_e_R_0.6,4,2.7524094128159016,6.575757575757575,0.004926080391220803,1.005,7.613636363636363,2.661,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.4_e_R_0.6,5,2.7524094128159016,6.575757575757575,0.1533792212206236,1.168,8.848484848484848,5.623,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.4_e_R_0.6,6,2.7524094128159016,6.575757575757575,0.1634748158072876,1.18,8.93939393939394,10.68,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.45_e_R_1.55,7,2.762894819977688,6.633587786259541,-0.664490043701741,0.509,3.885496183206107,0.6329999999999999,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.45_e_R_1.55,8,2.762894819977688,6.633587786259541,-0.5445209929791696,0.575,4.3893129770992365,1.4999999999999998,mixed,mixed,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.45_e_R_1.55,9,2.762894819977688,6.633587786259541,-0.13364413325212937,0.873,6.66412213740458,3.3,mixed,mixed,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.45_e_R_1.55,10,2.762894819977688,6.633587786259541,-0.011879200000110704,0.988,7.541984732824428,4.89,mixed,mixed,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.45_e_R_1.55,11,2.762894819977688,6.633587786259541,0.052683139268673275,1.055,8.053435114503817,6.288,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.45_e_R_1.55,12,2.762894819977688,6.633587786259541,0.0973551062330099,1.104,8.427480916030536,7.1209999999999996,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.57_e_R_0.14,13,2.857142857142857,7.163265306122449,-0.894482691003674,0.391,3.1918367346938776,0.62,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.57_e_R_0.14,14,2.857142857142857,7.163265306122449,-0.8308777516704732,0.418,3.4122448979591837,0.589,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.57_e_R_0.14,15,2.857142857142857,7.163265306122449,-0.2626668796089508,0.759,6.195918367346939,1.051,mixed,mixed,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.57_e_R_0.14,16,2.857142857142857,7.163265306122449,0.032768814749222455,1.035,8.448979591836734,2.5749999999999997,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.57_e_R_0.14,17,2.857142857142857,7.163265306122449,0.09768949037349169,1.108,9.044897959183675,6.087,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.57_e_R_0.14,18,2.857142857142857,7.163265306122449,0.09768949037349169,1.108,9.044897959183675,27.0,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.11,19,2.88314965852446,7.312551953449709,-0.5784294278189409,0.542,4.5054031587697425,0.24559999999999998,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.11,20,2.88314965852446,7.312551953449709,-0.5732165841773097,0.545,4.530340814630092,0.23909999999999998,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.11,21,2.88314965852446,7.312551953449709,-0.36005895015005485,0.683,5.677472984206152,0.3147,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.11,22,2.88314965852446,7.312551953449709,-0.04249511229503828,0.956,7.946799667497922,0.6459,both_beneficial,mixed,false,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.11,23,2.88314965852446,7.312551953449709,0.04517714855750953,1.049,8.719866999168744,1.6,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.11,24,2.88314965852446,7.312551953449709,0.07180648166361873,1.079,8.969243557772236,14.28,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.17,25,2.808279781508652,6.886435331230284,-0.8898108380423129,0.399,3.1466876971608833,1.188,mixed,mixed,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.17,26,2.808279781508652,6.886435331230284,-0.23197123598022867,0.787,6.2066246056782335,0.8666999999999999,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.17,27,2.808279781508652,6.886435331230284,-0.07969926870310563,0.921,7.263406940063092,1.7109999999999999,mixed,mixed,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.17,28,2.808279781508652,6.886435331230284,0.02296839726024144,1.024,8.07570977917981,2.743,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.17,29,2.808279781508652,6.886435331230284,0.07363619926831322,1.079,8.509463722397475,5.726,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.17,30,2.808279781508652,6.886435331230284,0.07721975694588143,1.083,8.541009463722396,22.879999999999995,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.13,31,2.774568328089315,6.698229407236337,-1.154003979437953,0.308,2.371054657428792,0.41910000000000003,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.13,32,2.774568328089315,6.698229407236337,-0.8361783097059324,0.426,3.27944572748268,0.5115,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.13,33,2.774568328089315,6.698229407236337,-0.695031763032152,0.492,3.787528868360278,0.6267,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.13,34,2.774568328089315,6.698229407236337,-0.10979915070872197,0.894,6.882217090069286,1.5679999999999998,mixed,mixed,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.13,35,2.774568328089315,6.698229407236337,0.12322567324109905,1.134,8.729792147806005,1.876,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.13,36,2.774568328089315,6.698229407236337,0.1811066245483265,1.203,9.260969976905315,5.425,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.26,37,2.7853100187767637,6.757951900698217,-1.0502886272302392,0.341,2.645461598138092,0.4712,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.26,38,2.7853100187767637,6.757951900698217,-0.33022973160224806,0.713,5.531419705197828,1.2759999999999998,mixed,mixed,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.26,39,2.7853100187767637,6.757951900698217,-0.10068807941424855,0.902,6.997672614429791,1.6669999999999998,mixed,mixed,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.26,40,2.7853100187767637,6.757951900698217,0.030749631121018393,1.032,8.006206361520558,1.285,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.26,41,2.7853100187767637,6.757951900698217,0.09215583444576382,1.099,8.52598913886734,3.84,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.26,42,2.7853100187767637,6.757951900698217,0.12448106311351856,1.136,8.813033359193172,18.0,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H65_0.09,43,2.988071523335984,7.928571428571429,-0.6241359827089209,0.505,4.508928571428571,0.1242,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H65_0.09,44,2.988071523335984,7.928571428571429,-0.20271205431638767,0.801,7.151785714285715,0.3114,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H65_0.09,45,2.988071523335984,7.928571428571429,-0.07915729415835386,0.917,8.1875,0.9428,both_beneficial,mixed,false,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H65_0.09,46,2.988071523335984,7.928571428571429,0.02966047286512512,1.033,9.223214285714285,1.0999999999999999,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H65_0.09,47,2.988071523335984,7.928571428571429,0.06180970692719952,1.07,9.553571428571429,11.89,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H65_0.09,48,2.988071523335984,7.928571428571429,0.0686145964657989,1.078,9.625000000000002,55.879999999999995,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,2_s_R_1.55,49,1.9577758204863371,2.8328861632809503,-1.682178837615653,0.323,1.238022230739747,0.6858,both_beneficial,mixed,false,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,2_s_R_1.55,50,1.9577758204863371,2.8328861632809503,-0.9450278745939948,0.53,2.031429666538904,1.373,mixed,mixed,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,2_s_R_1.55,51,1.9577758204863371,2.8328861632809503,-0.5501793386599919,0.691,2.6485243388271367,2.4419999999999997,mixed,mixed,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,2_s_R_1.55,52,1.9577758204863371,2.8328861632809503,-0.13222687990985632,0.915,3.50709083940207,4.622999999999999,mixed,mixed,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,2_s_R_1.55,53,1.9577758204863371,2.8328861632809503,0.04544327786869194,1.031,3.9517056343426598,7.430999999999999,both_detrimental,both_detrimental,true,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
FoRCy,FoRCy_Mastersheet_others.csv,2_s_R_1.55,54,1.9577758204863371,2.8328861632809503,0.1580213854937122,1.112,4.262169413568418,12.815,both_detrimental,both_detrimental,true,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base
