dataset,source_file,test_id,event_no,lambda_proxy,eta_proxy,n_s_proxy,R_V_proxy,R_delta_total_predicted,measured_displacement_severity,observed_class,predicted_class,correct,robust_marginal,status,notes,sensitivity_label,map_margin,log_lambda,log_RV,log_Rdelta_pred,failure_mode,release_by_map,false_safe
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-6,194,1.4124168514412416,0.9949213622351905,0.1632781791847649,1.058,2.110626801244832,1.492,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base,0.05638033343610769,0.34530231606948497,0.05638033343610769,0.7469849655750779,correct_marginal,False,False
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-8,195,1.4124168514412416,0.9949213622351905,1.1915563859204366,1.509,3.010336335612902,3.304,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base,0.41144717978571177,0.34530231606948497,0.41144717978571177,1.1020518119246816,correct_robust,False,False
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-10,196,1.4124168514412416,0.9949213622351905,1.0600306509067872,1.442,2.8766766043431446,5.654,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base,0.3660310388627573,0.34530231606948497,0.3660310388627573,1.0566356710017273,correct_robust,False,False
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-12,197,1.4124168514412416,0.9949213622351905,1.4167102300594958,1.631,3.2537167418055954,10.893,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base,0.4891933236388768,0.34530231606948497,0.4891933236388768,1.1797979557778466,correct_robust,False,False
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-14,198,1.4124168514412416,0.9949213622351905,0.8302335628137192,1.332,2.657235254497274,9.656,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base,0.28668157211819745,0.34530231606948497,0.28668157211819745,0.9772862042571674,correct_robust,False,False
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-16,199,1.4124168514412416,0.9949213622351905,0.9053474106408962,1.367,2.727057502175505,8.322,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base,0.3126185577418125,0.34530231606948497,0.3126185577418125,1.0032231898807824,correct_robust,False,False
FoRDy,FoRDy_Mastersheet_v1.0.0_20180821_2322.csv,UCSD-3-SS-18,200,1.4124168514412416,0.9949213622351905,0.8280585623278498,1.331,2.6552403331350383,10.007,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRDy uses T1/T0 period-lengthening and normalized maximum footing moment; measured displacement gate is max(pkDR/1.0%, pkRot/0.01 rad, abs(resSet)/1.0%).",base,0.2859305394129745,0.34530231606948497,0.2859305394129745,0.9765351715519445,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.4_e_R_0.6,1,2.7524094128159016,6.575757575757575,-1.8350045109577169,0.156,1.181818181818182,0.299,both_beneficial,mixed,False,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.16705408466316607,1.0124766781978831,-1.8578992717326,0.16705408466316643,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.4_e_R_0.6,2,2.7524094128159016,6.575757575757575,-1.7214908181005717,0.175,1.3257575757575757,0.361,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.28198405133714316,1.0124766781978831,-1.742969305058623,0.28198405133714316,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.4_e_R_0.6,3,2.7524094128159016,6.575757575757575,-0.7352667878459508,0.475,3.5984848484848486,0.94,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.7444404749474959,1.0124766781978831,-0.7444404749474959,1.2805128814482705,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.4_e_R_0.6,4,2.7524094128159016,6.575757575757575,0.0049260803912208,1.005,7.613636363636363,2.661,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.004987541511038968,1.0124766781978831,0.004987541511038968,2.029940897906805,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.4_e_R_0.6,5,2.7524094128159016,6.575757575757575,0.1533792212206236,1.168,8.848484848484848,5.623,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.15529288440603525,1.0124766781978831,0.15529288440603525,2.1802462408018015,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.4_e_R_0.6,6,2.7524094128159016,6.575757575757575,0.1634748158072876,1.18,8.93939393939394,10.68,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.16551443847757333,1.0124766781978831,0.16551443847757333,2.1904677948733395,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.45_e_R_1.55,7,2.762894819977688,6.633587786259541,-0.664490043701741,0.509,3.885496183206107,0.6329999999999999,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.6753072624316143,1.0162789778904928,-0.6753072624316143,1.3572506933493713,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.45_e_R_1.55,8,2.762894819977688,6.633587786259541,-0.5445209929791696,0.575,4.3893129770992365,1.4999999999999998,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.5533852381847867,1.0162789778904928,-0.5533852381847867,1.4791727175961988,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.45_e_R_1.55,9,2.762894819977688,6.633587786259541,-0.1336441332521293,0.873,6.66412213740458,3.3,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.13581972314253485,1.0162789778904928,-0.13581972314253485,1.8967382326384505,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.45_e_R_1.55,10,2.762894819977688,6.633587786259541,-0.0118792000001107,0.988,7.541984732824428,4.89,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.012072581234269249,1.0162789778904928,-0.012072581234269249,2.020485374546716,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.45_e_R_1.55,11,2.762894819977688,6.633587786259541,0.0526831392686732,1.055,8.053435114503817,6.288,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.05354076692802976,1.0162789778904928,0.05354076692802976,2.086098722709015,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.45_e_R_1.55,12,2.762894819977688,6.633587786259541,0.0973551062330099,1.104,8.427480916030536,7.121,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.09893994785490365,1.0162789778904928,0.09893994785490365,2.131497903635889,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.57_e_R_0.14,13,2.857142857142857,7.163265306122449,-0.894482691003674,0.391,3.1918367346938776,0.62,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.9390477189967712,1.0498221244986776,-0.9390477189967712,1.160596530000584,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.57_e_R_0.14,14,2.857142857142857,7.163265306122449,-0.8308777516704732,0.418,3.412244897959184,0.589,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.8722738464573808,1.0498221244986776,-0.8722738464573808,1.2273704025399748,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.57_e_R_0.14,15,2.857142857142857,7.163265306122449,-0.2626668796089508,0.759,6.195918367346939,1.051,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.27575350158650713,1.0498221244986776,-0.27575350158650713,1.8238907474108483,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.57_e_R_0.14,16,2.857142857142857,7.163265306122449,0.0327688147492224,1.035,8.448979591836734,2.575,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.03440142671733232,1.0498221244986776,0.03440142671733232,2.1340456757146877,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.57_e_R_0.14,17,2.857142857142857,7.163265306122449,0.0976894903734916,1.108,9.044897959183675,6.087,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.10255658832509215,1.0498221244986776,0.10255658832509215,2.2022008373224478,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.57_e_R_0.14,18,2.857142857142857,7.163265306122449,0.0976894903734916,1.108,9.044897959183675,27.0,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.10255658832509215,1.0498221244986776,0.10255658832509215,2.2022008373224478,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.11,19,2.88314965852446,7.312551953449709,-0.5784294278189409,0.542,4.505403158769743,0.2455999999999999,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.6124892775424908,1.058883328000752,-0.6124892775424908,1.5052773784590132,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.11,20,2.88314965852446,7.312551953449709,-0.5732165841773097,0.545,4.530340814630092,0.2390999999999999,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.6069694843188929,1.058883328000752,-0.6069694843188929,1.510797171682611,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.11,21,2.88314965852446,7.312551953449709,-0.3600589501500548,0.683,5.677472984206152,0.3147,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.3812604194113469,1.058883328000752,-0.3812604194113469,1.736506236590157,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.11,22,2.88314965852446,7.312551953449709,-0.0424951122950382,0.956,7.946799667497922,0.6459,both_beneficial,mixed,False,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.044997365930735805,1.058883328000752,-0.044997365930735805,2.072769290070768,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.11,23,2.88314965852446,7.312551953449709,0.0451771485575095,1.049,8.719866999168744,1.6,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.04783732941416006,1.058883328000752,0.04783732941416006,2.1656039854156637,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.11,24,2.88314965852446,7.312551953449709,0.0718064816636187,1.079,8.969243557772236,14.28,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.07603468627599758,1.058883328000752,0.07603468627599758,2.1938013422775016,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.17,25,2.808279781508652,6.886435331230284,-0.8898108380423129,0.399,3.1466876971608837,1.188,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.9187938620922735,1.0325721184895058,-0.9187938620922735,1.146350374886738,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.17,26,2.808279781508652,6.886435331230284,-0.2319712359802286,0.787,6.2066246056782335,0.8666999999999999,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.2395270305647338,1.0325721184895058,-0.2395270305647338,1.8256172064142777,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.17,27,2.808279781508652,6.886435331230284,-0.0796992687031056,0.921,7.263406940063092,1.711,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.08229524272683016,1.0325721184895058,-0.08229524272683016,1.9828489942521814,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.17,28,2.808279781508652,6.886435331230284,0.0229683972602414,1.024,8.07570977917981,2.743,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.023716526617316065,1.0325721184895058,0.023716526617316065,2.0888607635963274,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.17,29,2.808279781508652,6.886435331230284,0.0736361992683132,1.079,8.509463722397475,5.726,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.07603468627599758,1.0325721184895058,0.07603468627599758,2.141178923255009,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H50_0.17,30,2.808279781508652,6.886435331230284,0.0772197569458814,1.083,8.541009463722396,22.879999999999995,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.07973496801885352,1.0325721184895058,0.07973496801885352,2.144879204997865,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.13,31,2.774568328089315,6.698229407236337,-1.154003979437953,0.308,2.371054657428792,0.4191,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.863334859297021,1.0204951776527917,-1.1776554960085626,0.8633348592970208,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.13,32,2.774568328089315,6.698229407236337,-0.8361783097059324,0.426,3.27944572748268,0.5115,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.8533159327127666,1.0204951776527917,-0.8533159327127666,1.1876744225928169,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.13,33,2.774568328089315,6.698229407236337,-0.695031763032152,0.492,3.787528868360278,0.6267,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.709276562489829,1.0204951776527917,-0.709276562489829,1.3317137928157545,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.13,34,2.774568328089315,6.698229407236337,-0.1097991507087219,0.894,6.882217090069286,1.5679999999999998,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.11204950380862289,1.0204951776527917,-0.11204950380862289,1.9289408514969606,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.13,35,2.774568328089315,6.698229407236337,0.123225673241099,1.134,8.729792147806005,1.876,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.12575120530556025,1.0204951776527917,0.12575120530556025,2.1667415606111438,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.13,36,2.774568328089315,6.698229407236337,0.1811066245483265,1.203,9.260969976905317,5.425,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.18481843699254188,1.0204951776527917,0.18481843699254188,2.2258087922981256,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.26,37,2.785310018776764,6.757951900698217,-1.0502886272302392,0.341,2.645461598138092,0.4712,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.9728455673383755,1.0243591845184978,-1.07587280169862,0.9728455673383752,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.26,38,2.785310018776764,6.757951900698217,-0.330229731602248,0.713,5.531419705197828,1.2759999999999998,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.33827385856784115,1.0243591845184978,-0.33827385856784115,1.7104445104691541,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.26,39,2.785310018776764,6.757951900698217,-0.1006880794142485,0.902,6.997672614429791,1.6669999999999998,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.10314075891951337,1.0243591845184978,-0.10314075891951337,1.945577610117482,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.26,40,2.785310018776764,6.757951900698217,0.0307496311210183,1.032,8.006206361520558,1.285,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.031498667059371016,1.0243591845184978,0.031498667059371016,2.080217036096366,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.26,41,2.785310018776764,6.757951900698217,0.0921558344457638,1.099,8.52598913886734,3.84,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.0944006754214843,1.0243591845184978,0.0944006754214843,2.1431190444584796,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H35_0.26,42,2.785310018776764,6.757951900698217,0.1244810631135185,1.136,8.813033359193172,18.0,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.1275133202989595,1.0243591845184978,0.1275133202989595,2.176231689335955,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H65_0.09,43,2.988071523335984,7.928571428571429,-0.6241359827089209,0.505,4.508928571428571,0.1242,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.6831968497067772,1.0946282038435213,-0.6831968497067772,1.5060595579802651,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H65_0.09,44,2.988071523335984,7.928571428571429,-0.2027120543163876,0.801,7.151785714285715,0.3114,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.22189433191377778,1.0946282038435213,-0.22189433191377778,1.9673620757732648,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H65_0.09,45,2.988071523335984,7.928571428571429,-0.0791572941583538,0.917,8.1875,0.9428,both_beneficial,mixed,False,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.08664780672567216,1.0946282038435213,-0.08664780672567216,2.1026086009613705,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H65_0.09,46,2.988071523335984,7.928571428571429,0.0296604728651251,1.033,9.223214285714285,1.1,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.03246719013750141,1.0946282038435213,0.03246719013750141,2.221723597824544,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H65_0.09,47,2.988071523335984,7.928571428571429,0.0618097069271995,1.07,9.553571428571429,11.89,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.06765864847381486,1.0946282038435213,0.06765864847381486,2.2569150561608575,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,1.5_e_H65_0.09,48,2.988071523335984,7.928571428571429,0.0686145964657989,1.078,9.625000000000002,55.88,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.07510747248680548,1.0946282038435213,0.07510747248680548,2.264363880173848,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,2_s_R_1.55,49,1.9577758204863367,2.8328861632809503,-1.682178837615653,0.323,1.238022230739747,0.6858,both_beneficial,mixed,False,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.21351513107997327,0.6718090434197269,-1.1301029557594804,0.2135151310799738,false_conservative_mixed,False,False
FoRCy,FoRCy_Mastersheet_others.csv,2_s_R_1.55,50,1.9577758204863367,2.8328861632809503,-0.9450278745939948,0.53,2.031429666538904,1.373,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.6348782724359695,0.6718090434197269,-0.6348782724359695,0.708739814403485,correct_robust,False,False
